Agent_Id,Agent_Name,Model_Used,Current_Version,Created_At,Status
A-6154,ChatAI,GPT-4o,v4.2.5,11-02-2025,Active
A-6155,CodeEngine,QuantumAI,v2.9.7,05-02-2025,Testing
A-6156,DeepGPT,Claude 2,v1.0.8,23-05-2024,Active
A-6157,CodeAI,Mistral-7B,v1.2.3,06-09-2025,Active
A-6158,ChatLLM,LLaMA-3 70B,v1.9.7,01-07-2025,Active
A-6159,TurboCore,LLaMA-3 7B,v4.4.2,20-10-2025,Active
A-6160,NeuroMind,CodeGen-v2,v5.4.4,20-11-2025,Active
A-6161,CodeLLM,CodeGen-v2,v2.5.9,26-03-2024,Disabled
A-6162,HyperGPT,GPT-4o,v1.7.5,05-09-2024,Active
A-6163,DeepCore,GPT-4o,v2.1.4,22-04-2024,Testing
A-6164,UltraAI,LLaMA-3 70B,v5.7.0,07-08-2025,Active
A-6165,TurboEngine,LLaMA-3 7B,v5.5.5,27-10-2024,Active
A-6166,UltraBot,Mistral-7B,v4.8.7,24-07-2025,Active
A-6167,DeepEngine,HyperNova,v3.2.1,16-12-2024,Active
A-6168,UltraEngine,QuantumAI,v3.6.5,08-08-2025,Disabled
A-6169,ChatGPT,Claude 2,v5.8.5,20-01-2025,Active
A-6170,TurboLLM,GPT-4,v1.4.8,04-09-2024,Active
A-6171,HyperMind,Claude 3,v5.3.3,12-09-2024,Disabled
A-6172,SmartBot,GPT-4,v5.4.6,23-04-2025,Active
A-6173,EchoMind,Mistral-7B,v2.5.7,29-05-2024,Active
A-6174,NeuroEngine,Mistral-7B,v4.0.7,24-05-2024,Active
A-6175,NanoAI,Claude 2,v4.4.7,24-04-2024,Active
A-6176,NeuroGPT,GPT-3.5 Turbo,v4.3.1,28-08-2025,Active
A-6177,NeuroCore,CodeGen-v2,v4.4.4,18-10-2025,Testing
A-6178,UltraAI,Claude 2,v4.4.0,16-05-2024,Active
A-6179,UltraAI,LLaMA-3 70B,v5.8.5,22-11-2024,Active
A-6180,HyperGPT,QuantumAI,v3.6.4,05-09-2025,Testing
A-6181,CodeLLM,Claude 3,v1.6.6,14-03-2024,Active
A-6182,ChatAI,GPT-4,v1.4.7,11-11-2025,Active
A-6183,UltraLLM,GPT-4o-finetune-v1,v4.0.5,09-12-2024,Active
A-6184,SmartCore,Claude 3,v1.4.2,22-10-2024,Active
A-6185,DeepEngine,Claude 2,v2.5.6,07-04-2025,Active
A-6186,ChatMind,GPT-4o-finetune-v1,v4.7.9,29-12-2024,Active
A-6187,DeepBot,Mistral-7B,v2.6.1,26-03-2024,Testing
A-6188,NanoEngine,Claude 3,v5.8.7,25-11-2025,Disabled
A-6189,DeepLLM,HyperNova,v1.9.0,15-07-2024,Disabled
A-6190,UltraLLM,GPT-3.5 Turbo,v4.4.7,22-03-2024,Active
A-6191,TurboLLM,GPT-4o,v3.7.7,20-08-2025,Active
A-6192,CodeAI,Mistral-7B,v5.0.1,17-08-2025,Active
A-6193,HyperLLM,HyperNova,v1.8.0,04-05-2025,Testing
A-6194,DeepLLM,Mistral-7B,v2.5.3,06-01-2024,Disabled
A-6195,NeuroMind,GPT-4,v4.9.1,02-08-2025,Active
A-6196,NanoAI,Mixtral-8B,v4.2.6,18-10-2025,Disabled
A-6197,ChatMind,Mixtral-8B,v4.1.0,12-05-2025,Active
A-6198,ChatMind,LLaMA-3 7B,v4.4.6,25-03-2025,Active
A-6199,CodeLLM,LLaMA-3 70B,v4.7.8,05-09-2025,Testing
A-6200,NanoGPT,Mixtral-8B,v4.5.6,02-06-2024,Active
A-6201,CodeLLM,Claude 2,v5.7.5,11-04-2025,Active
A-6202,ChatGPT,QuantumAI,v4.9.8,25-02-2024,Active
A-6203,EchoGPT,LLaMA-3 7B,v1.7.2,20-01-2025,Active
A-6204,NeuroMind,GPT-4o,v1.1.1,03-01-2025,Testing
A-6205,NanoBot,QuantumAI,v2.4.9,07-11-2024,Active
A-6206,TurboBot,Claude 2,v3.7.1,24-10-2024,Active
A-6207,DeepBot,Mixtral-8B,v1.6.4,12-02-2025,Active
A-6208,DeepMind,LLaMA-3 7B,v3.2.4,02-06-2024,Disabled
A-6209,NeuroBot,Claude 2,v4.4.3,10-11-2025,Active
A-6210,CodeCore,CodeGen-v2,v1.7.0,27-12-2024,Testing
A-6211,CodeBot,GPT-4o,v4.1.4,04-06-2024,Disabled
A-6212,SmartCore,GPT-4o-finetune-v1,v5.6.2,08-09-2024,Active
A-6213,UltraCore,Claude 2,v2.4.8,01-04-2025,Active
A-6214,TurboCore,CodeGen-v2,v4.5.7,24-09-2025,Disabled
A-6215,DeepMind,GPT-4,v3.9.7,07-03-2024,Disabled
A-6216,CodeBot,QuantumAI,v4.8.4,07-07-2024,Disabled
A-6217,HyperMind,Mixtral-8B,v5.6.9,16-06-2024,Active
A-6218,NeuroLLM,GPT-4,v3.0.7,22-12-2024,Active
A-6219,CodeLLM,LLaMA-3 13B,v4.8.0,30-09-2025,Active
A-6220,CodeMind,QuantumAI,v3.6.3,10-08-2025,Active
A-6221,UltraMind,LLaMA-3 13B,v3.3.9,09-10-2025,Disabled
A-6222,HyperCore,LLaMA-3 7B,v1.3.2,01-09-2024,Active
A-6223,ChatCore,GPT-4,v3.6.6,19-11-2024,Disabled
A-6224,NeuroGPT,LLaMA-3 70B,v4.3.1,30-09-2024,Active
A-6225,NanoAI,FinanceGPT,v1.2.2,25-08-2025,Active
A-6226,DeepGPT,LLaMA-3 7B,v1.3.5,07-05-2024,Active
A-6227,UltraBot,HyperNova,v3.1.4,18-10-2025,Active
A-6228,UltraCore,Claude 3,v3.9.4,16-05-2025,Testing
A-6229,DeepAI,GPT-4o-finetune-v1,v2.5.7,22-03-2024,Active
A-6230,CodeEngine,GPT-3.5 Turbo,v4.8.4,16-01-2025,Testing
A-6231,UltraLLM,LLaMA-3 13B,v1.0.2,25-09-2024,Active
A-6232,UltraCore,GPT-4o-finetune-v1,v2.7.7,14-05-2025,Testing
A-6233,EchoAI,QuantumAI,v3.0.0,04-05-2024,Active
A-6234,DeepBot,GPT-4o-finetune-v1,v5.2.9,11-07-2025,Active
A-6235,CodeMind,HyperNova,v5.1.8,12-01-2025,Active
A-6236,TurboBot,GPT-3.5 Turbo,v4.8.0,05-02-2025,Active
A-6237,CodeMind,CodeGen-v2,v1.2.4,09-05-2024,Testing
A-6238,ChatAI,CodeGen-v2,v5.4.7,23-09-2024,Testing
A-6239,TurboLLM,GPT-4o-finetune-v1,v5.0.1,14-06-2025,Active
A-6240,DeepGPT,GPT-4,v3.0.3,27-07-2025,Disabled
A-6241,TurboMind,HyperNova,v1.1.0,11-07-2025,Testing
A-6242,DeepGPT,Claude 2,v4.3.8,12-01-2024,Disabled
A-6243,CodeCore,GPT-4o,v4.4.4,31-10-2024,Active
A-6244,SmartBot,Mistral-7B,v3.6.3,13-08-2025,Active
A-6245,EchoCore,GPT-3.5 Turbo,v3.7.5,18-02-2025,Active
A-6246,TurboCore,QuantumAI,v4.8.4,26-10-2025,Active
A-6247,TurboAI,GPT-3.5 Turbo,v4.8.1,17-06-2024,Disabled
A-6248,TurboCore,LLaMA-3 7B,v3.5.3,03-04-2025,Active
A-6249,UltraCore,CodeGen-v2,v3.0.4,16-01-2025,Testing
A-6250,NanoCore,LLaMA-3 7B,v2.9.2,22-08-2024,Active
A-6251,UltraBot,LLaMA-3 70B,v4.1.7,29-07-2025,Active
A-6252,EchoAI,HyperNova,v5.9.9,21-10-2025,Active
A-6253,DeepMind,LLaMA-3 13B,v3.3.2,28-02-2025,Testing
A-6254,HyperGPT,LLaMA-3 70B,v3.9.6,29-12-2024,Testing
A-6255,UltraAI,GPT-4o-finetune-v1,v4.5.9,22-06-2024,Disabled
A-6256,HyperBot,HyperNova,v4.5.7,28-09-2025,Active
A-6257,DeepAI,Mistral-7B,v3.8.9,22-09-2025,Active
A-6258,NeuroCore,LLaMA-3 13B,v1.6.1,31-03-2024,Active
A-6259,NeuroBot,LLaMA-3 13B,v1.2.8,18-09-2024,Testing
A-6260,HyperLLM,FinanceGPT,v3.2.3,28-09-2025,Active
A-6261,EchoCore,QuantumAI,v1.6.3,16-04-2024,Active
A-6262,DeepGPT,GPT-3.5 Turbo,v4.7.1,08-11-2024,Active
A-6263,SmartCore,CodeGen-v2,v1.4.2,13-02-2024,Active
A-6264,NeuroLLM,GPT-3.5 Turbo,v1.6.0,04-11-2024,Testing
A-6265,ChatAI,GPT-4,v2.0.4,14-06-2024,Active
A-6266,SmartMind,LLaMA-3 13B,v4.2.5,15-07-2024,Active
A-6267,DeepEngine,QuantumAI,v5.9.3,20-03-2025,Testing
A-6268,NeuroGPT,Claude 2,v4.8.2,28-07-2024,Disabled
A-6269,DeepCore,Mixtral-8B,v2.5.7,12-12-2024,Disabled
A-6270,EchoLLM,Claude 2,v4.4.7,08-04-2025,Active
A-6271,EchoMind,Mistral-7B,v5.9.1,14-07-2024,Testing
A-6272,NanoCore,GPT-4o-finetune-v1,v2.8.7,23-11-2025,Disabled
A-6273,EchoAI,LLaMA-3 7B,v4.3.7,19-08-2024,Active
A-6274,UltraBot,LLaMA-3 7B,v5.5.4,01-02-2024,Testing
A-6275,EchoAI,Mixtral-8B,v2.1.1,22-09-2025,Testing
A-6276,TurboAI,CodeGen-v2,v1.2.3,18-01-2025,Disabled
A-6277,HyperGPT,Claude 3,v4.7.0,10-05-2024,Active
A-6278,CodeMind,CodeGen-v2,v4.0.4,03-12-2024,Active
A-6279,HyperAI,CodeGen-v2,v5.8.2,19-04-2025,Active
A-6280,TurboEngine,LLaMA-3 7B,v1.2.1,01-03-2024,Testing
A-6281,UltraMind,Mixtral-8B,v5.4.5,07-06-2024,Disabled
A-6282,CodeCore,GPT-4,v4.5.0,06-12-2024,Active
A-6283,CodeCore,Claude 3,v2.7.3,10-06-2025,Testing
A-6284,NanoMind,CodeGen-v2,v1.8.1,12-06-2025,Disabled
A-6285,SmartCore,CodeGen-v2,v1.1.4,24-09-2024,Disabled
A-6286,ChatEngine,HyperNova,v2.8.1,06-07-2025,Active
A-6287,ChatAI,LLaMA-3 70B,v1.5.8,27-06-2024,Active
A-6288,UltraGPT,FinanceGPT,v1.7.1,29-11-2024,Disabled
A-6289,ChatMind,FinanceGPT,v1.0.5,02-06-2025,Active
A-6290,EchoMind,QuantumAI,v1.9.2,03-12-2024,Active
A-6291,TurboBot,LLaMA-3 70B,v1.8.4,26-01-2024,Active
A-6292,SmartAI,FinanceGPT,v2.9.3,23-06-2024,Active
A-6293,EchoMind,HyperNova,v4.8.9,02-08-2025,Active
A-6294,SmartEngine,Claude 2,v5.4.8,11-07-2025,Disabled
A-6295,DeepLLM,HyperNova,v2.7.7,03-11-2024,Disabled
A-6296,UltraEngine,HyperNova,v3.4.0,03-04-2024,Active
A-6297,NanoEngine,Mistral-7B,v2.5.1,01-04-2025,Active
A-6298,NanoMind,CodeGen-v2,v5.8.8,29-07-2025,Active
A-6299,NeuroLLM,GPT-4o-finetune-v1,v3.4.9,09-11-2025,Active
A-6300,NeuroEngine,GPT-3.5 Turbo,v5.3.5,01-03-2025,Disabled
A-6301,NanoBot,Claude 3,v1.5.5,08-09-2024,Testing
A-6302,ChatEngine,LLaMA-3 7B,v1.2.1,06-07-2024,Disabled
A-6303,ChatAI,LLaMA-3 13B,v3.4.8,16-06-2025,Active
A-6304,EchoMind,LLaMA-3 7B,v4.4.0,25-06-2025,Active
A-6305,HyperLLM,HyperNova,v1.8.3,20-08-2024,Testing
A-6306,NeuroEngine,Mistral-7B,v5.2.8,11-05-2025,Disabled
A-6307,DeepCore,LLaMA-3 70B,v5.0.2,29-01-2025,Active
A-6308,NeuroBot,HyperNova,v5.4.2,18-11-2025,Active
A-6309,ChatCore,LLaMA-3 7B,v1.3.8,01-10-2025,Disabled
A-6310,DeepEngine,GPT-4o-finetune-v1,v2.8.5,06-12-2024,Testing
A-6311,ChatBot,GPT-4,v4.3.2,11-07-2024,Active
A-6312,SmartBot,Mistral-7B,v2.5.3,15-03-2024,Active
A-6313,NanoCore,LLaMA-3 70B,v4.2.6,22-01-2024,Active
A-6314,TurboMind,HyperNova,v1.5.6,05-11-2025,Active
A-6315,EchoEngine,GPT-4o-finetune-v1,v3.8.4,25-02-2024,Active
A-6316,NanoGPT,CodeGen-v2,v4.1.6,07-10-2025,Active
A-6317,ChatMind,Claude 3,v4.1.8,29-08-2025,Active
A-6318,UltraLLM,Mixtral-8B,v1.6.0,30-09-2025,Active
A-6319,NanoAI,GPT-4o-finetune-v1,v2.6.6,16-12-2024,Active
A-6320,SmartCore,LLaMA-3 7B,v5.9.3,16-09-2025,Active
A-6321,UltraGPT,QuantumAI,v5.7.3,18-03-2025,Active
A-6322,ChatEngine,LLaMA-3 70B,v1.5.7,15-08-2024,Active
A-6323,NeuroGPT,HyperNova,v4.4.7,02-03-2025,Disabled
A-6324,ChatAI,HyperNova,v1.2.5,14-11-2025,Disabled
A-6325,CodeGPT,Mixtral-8B,v3.8.2,31-03-2025,Active
A-6326,EchoAI,Claude 3,v5.6.8,13-07-2024,Active
A-6327,UltraBot,FinanceGPT,v2.2.1,13-10-2024,Active
A-6328,SmartMind,GPT-4,v3.6.6,13-10-2025,Active
A-6329,ChatEngine,QuantumAI,v4.4.0,04-01-2025,Active
A-6330,EchoAI,Claude 3,v5.2.0,08-09-2025,Active
A-6331,NeuroGPT,GPT-4o,v3.2.0,20-12-2024,Active
A-6332,TurboEngine,Claude 2,v3.5.9,14-11-2024,Active
A-6333,DeepLLM,HyperNova,v1.3.8,12-05-2024,Testing
A-6334,NanoCore,Mixtral-8B,v1.8.4,10-08-2025,Active
A-6335,TurboGPT,GPT-4o,v2.9.2,07-04-2024,Active
A-6336,NanoEngine,GPT-3.5 Turbo,v3.6.6,15-11-2025,Testing
A-6337,ChatMind,GPT-4o-finetune-v1,v1.2.1,02-08-2024,Active
A-6338,CodeBot,CodeGen-v2,v2.7.3,19-11-2025,Testing
A-6339,DeepGPT,Claude 2,v2.5.3,26-01-2025,Disabled
A-6340,TurboCore,Mixtral-8B,v4.7.2,09-02-2024,Disabled
A-6341,NanoEngine,GPT-4o,v1.3.8,30-03-2024,Active
A-6342,CodeAI,HyperNova,v5.5.8,29-07-2024,Active
A-6343,UltraEngine,FinanceGPT,v1.5.2,07-02-2024,Testing
A-6344,DeepAI,LLaMA-3 7B,v4.7.4,24-06-2025,Active
A-6345,UltraAI,LLaMA-3 70B,v3.7.9,13-08-2024,Disabled
A-6346,EchoCore,GPT-4o-finetune-v1,v2.3.6,04-11-2025,Testing
A-6347,ChatEngine,GPT-3.5 Turbo,v2.9.5,26-06-2025,Disabled
A-6348,TurboGPT,GPT-4o,v4.3.7,19-01-2024,Active
A-6349,SmartMind,Claude 2,v3.8.4,02-11-2024,Disabled
A-6350,DeepAI,LLaMA-3 7B,v3.6.1,16-11-2025,Active
A-6351,UltraEngine,LLaMA-3 7B,v2.5.7,10-09-2025,Active
A-6352,ChatEngine,LLaMA-3 70B,v5.2.4,20-03-2025,Active
A-6353,HyperAI,GPT-4o-finetune-v1,v5.4.0,12-11-2024,Active
A-6354,EchoMind,CodeGen-v2,v5.0.1,26-08-2024,Disabled
A-6355,NanoLLM,Mixtral-8B,v1.3.5,30-09-2025,Active
A-6356,DeepEngine,HyperNova,v2.1.4,30-03-2025,Disabled
A-6357,UltraCore,Mixtral-8B,v5.9.6,14-07-2025,Active
A-6358,NeuroMind,HyperNova,v1.3.4,13-10-2025,Disabled
A-6359,EchoLLM,Claude 2,v4.6.4,04-06-2024,Disabled
A-6360,DeepLLM,GPT-4,v2.7.7,19-05-2025,Testing
A-6361,SmartBot,QuantumAI,v4.4.9,16-04-2024,Active
A-6362,SmartLLM,LLaMA-3 70B,v3.8.4,17-10-2025,Active
A-6363,SmartGPT,LLaMA-3 70B,v4.7.8,26-05-2024,Active
A-6364,EchoAI,CodeGen-v2,v2.3.6,02-08-2025,Active
A-6365,NeuroCore,GPT-3.5 Turbo,v2.7.4,31-01-2024,Active
A-6366,HyperMind,LLaMA-3 7B,v3.7.9,20-01-2025,Testing
A-6367,ChatAI,GPT-4o,v1.9.1,02-05-2024,Testing
A-6368,NanoMind,LLaMA-3 70B,v1.8.6,23-05-2025,Active
A-6369,EchoAI,GPT-4o,v2.1.8,24-07-2024,Disabled
A-6370,HyperLLM,HyperNova,v2.6.8,25-04-2024,Active
A-6371,NanoMind,Claude 2,v2.9.7,04-04-2024,Testing
A-6372,HyperGPT,CodeGen-v2,v4.1.3,29-10-2025,Testing
A-6373,ChatBot,Claude 2,v2.4.7,08-11-2025,Disabled
A-6374,NanoBot,Claude 2,v1.6.0,30-03-2024,Disabled
A-6375,ChatBot,Mixtral-8B,v1.0.9,28-05-2024,Disabled
A-6376,EchoMind,GPT-4o-finetune-v1,v1.1.1,05-07-2025,Disabled
A-6377,ChatEngine,FinanceGPT,v5.4.4,14-10-2024,Active
A-6378,HyperLLM,GPT-4,v2.0.0,29-02-2024,Active
A-6379,ChatLLM,LLaMA-3 70B,v2.7.9,10-04-2025,Active
A-6380,UltraLLM,GPT-4o-finetune-v1,v1.6.4,10-07-2025,Active
A-6381,NanoBot,LLaMA-3 13B,v1.8.6,01-10-2025,Active
A-6382,SmartCore,Mixtral-8B,v3.5.7,20-07-2024,Testing
A-6383,ChatCore,LLaMA-3 70B,v4.2.7,15-07-2024,Testing
A-6384,HyperMind,LLaMA-3 13B,v1.3.9,18-01-2024,Active
A-6385,TurboGPT,GPT-3.5 Turbo,v1.7.6,03-11-2024,Active
A-6386,CodeLLM,GPT-4,v2.4.0,13-11-2024,Testing
A-6387,NanoGPT,HyperNova,v4.8.8,12-02-2024,Testing
A-6388,SmartEngine,Claude 3,v2.0.2,26-10-2024,Active
A-6389,UltraBot,GPT-4,v3.6.4,01-04-2025,Disabled
A-6390,EchoAI,LLaMA-3 7B,v5.8.6,18-06-2024,Testing
A-6391,UltraBot,Mistral-7B,v1.9.4,17-09-2025,Active
A-6392,DeepLLM,GPT-4o-finetune-v1,v5.2.8,08-08-2025,Disabled
A-6393,TurboGPT,GPT-3.5 Turbo,v4.0.2,22-04-2025,Active
A-6394,CodeEngine,FinanceGPT,v2.9.0,28-05-2024,Active
A-6395,TurboMind,FinanceGPT,v1.6.3,14-02-2025,Active
A-6396,CodeMind,GPT-4,v5.7.3,22-03-2025,Disabled
A-6397,EchoBot,LLaMA-3 70B,v2.7.4,12-01-2024,Active
A-6398,NeuroMind,HyperNova,v1.9.3,23-03-2024,Active
A-6399,NanoLLM,GPT-4o-finetune-v1,v5.5.7,20-03-2024,Active
A-6400,ChatCore,LLaMA-3 70B,v3.5.7,28-12-2024,Testing
A-6401,EchoMind,HyperNova,v5.4.8,30-04-2024,Testing
A-6402,NeuroBot,LLaMA-3 70B,v1.3.3,13-03-2025,Active
A-6403,NeuroEngine,GPT-3.5 Turbo,v3.2.0,13-10-2025,Active
A-6404,UltraEngine,FinanceGPT,v4.6.3,09-03-2024,Disabled
A-6405,DeepGPT,FinanceGPT,v4.4.4,18-02-2024,Testing
A-6406,UltraGPT,Mistral-7B,v3.8.5,26-02-2024,Active
A-6407,ChatLLM,Mixtral-8B,v4.2.6,05-08-2025,Active
A-6408,ChatGPT,Mixtral-8B,v1.5.6,05-11-2025,Disabled
A-6409,ChatCore,Mistral-7B,v4.1.2,22-07-2025,Active
A-6410,CodeCore,Claude 2,v3.3.3,21-08-2024,Disabled
A-6411,NanoLLM,LLaMA-3 7B,v1.0.1,13-10-2024,Disabled
A-6412,CodeLLM,GPT-4o,v3.4.8,10-11-2024,Active
A-6413,DeepLLM,LLaMA-3 7B,v5.6.3,10-11-2024,Active
A-6414,NanoBot,LLaMA-3 13B,v2.5.1,30-04-2024,Active
A-6415,DeepGPT,Claude 3,v3.0.2,17-06-2025,Disabled
A-6416,CodeMind,CodeGen-v2,v2.0.0,02-09-2024,Testing
A-6417,HyperLLM,GPT-3.5 Turbo,v2.0.4,10-07-2025,Testing
A-6418,UltraEngine,CodeGen-v2,v1.6.9,18-10-2024,Active
A-6419,NeuroEngine,GPT-4,v3.0.6,01-05-2024,Testing
A-6420,NanoGPT,GPT-4o,v1.3.4,26-07-2024,Disabled
A-6421,NeuroCore,Claude 3,v5.6.1,23-08-2024,Disabled
A-6422,NanoGPT,Mixtral-8B,v5.9.4,20-03-2024,Testing
A-6423,NanoBot,LLaMA-3 70B,v2.4.4,16-07-2025,Active
A-6424,EchoMind,QuantumAI,v5.4.9,22-04-2024,Testing
A-6425,UltraAI,Mixtral-8B,v1.2.0,27-03-2025,Active
A-6426,SmartBot,QuantumAI,v5.3.1,03-11-2024,Active
A-6427,ChatLLM,LLaMA-3 7B,v2.0.6,13-05-2025,Active
A-6428,NanoMind,FinanceGPT,v2.2.9,22-07-2024,Active
A-6429,EchoBot,CodeGen-v2,v3.8.1,03-12-2024,Active
A-6430,SmartBot,Claude 2,v3.2.6,20-01-2024,Active
A-6431,DeepAI,GPT-4o-finetune-v1,v5.7.6,19-10-2024,Disabled
A-6432,ChatCore,GPT-4o,v1.9.4,24-08-2025,Active
A-6433,TurboBot,HyperNova,v2.1.2,26-03-2025,Active
A-6434,ChatMind,Mistral-7B,v3.9.6,03-08-2024,Testing
A-6435,CodeEngine,Mixtral-8B,v2.5.3,08-07-2024,Active
A-6436,CodeCore,GPT-3.5 Turbo,v4.8.1,10-10-2024,Testing
A-6437,TurboGPT,HyperNova,v5.2.6,06-11-2024,Testing
A-6438,TurboEngine,FinanceGPT,v3.2.9,24-07-2025,Testing
A-6439,TurboCore,CodeGen-v2,v2.4.0,30-07-2025,Active
A-6440,TurboEngine,CodeGen-v2,v4.6.6,03-03-2024,Disabled
A-6441,TurboLLM,CodeGen-v2,v1.2.1,22-09-2024,Disabled
A-6442,HyperCore,Claude 2,v1.3.6,01-04-2024,Testing
A-6443,TurboEngine,GPT-4o,v1.0.8,04-03-2024,Active
A-6444,SmartBot,Claude 3,v2.2.3,11-05-2025,Active
A-6445,CodeMind,LLaMA-3 7B,v4.5.1,08-03-2024,Active
A-6446,NanoGPT,CodeGen-v2,v4.5.6,12-03-2024,Active
A-6447,CodeGPT,Mixtral-8B,v5.3.7,27-08-2024,Active
A-6448,EchoLLM,LLaMA-3 13B,v4.9.2,08-05-2025,Active
A-6449,TurboEngine,Claude 2,v2.4.3,23-11-2025,Active
A-6450,UltraCore,GPT-4o-finetune-v1,v3.2.5,09-08-2025,Active
A-6451,CodeEngine,GPT-4o,v1.1.6,06-03-2025,Active
A-6452,NeuroCore,Mixtral-8B,v1.0.2,04-04-2025,Testing
A-6453,SmartMind,Claude 2,v4.1.2,03-01-2024,Testing
A-6454,EchoCore,GPT-3.5 Turbo,v4.6.3,10-07-2024,Disabled
A-6455,NanoGPT,CodeGen-v2,v2.9.4,08-09-2024,Testing
A-6456,NeuroGPT,LLaMA-3 13B,v5.5.9,03-04-2024,Active
A-6457,SmartLLM,Mistral-7B,v2.3.8,22-06-2024,Active
A-6458,SmartCore,Claude 2,v3.5.4,26-07-2025,Active
A-6459,CodeLLM,LLaMA-3 13B,v3.7.0,21-05-2025,Active
A-6460,HyperEngine,CodeGen-v2,v3.6.4,04-11-2025,Active
A-6461,UltraGPT,QuantumAI,v2.0.2,24-10-2025,Testing
A-6462,HyperGPT,HyperNova,v3.5.0,26-09-2025,Disabled
A-6463,UltraAI,QuantumAI,v1.3.8,29-08-2025,Active
A-6464,TurboEngine,GPT-4o,v1.3.2,19-10-2025,Active
A-6465,EchoAI,CodeGen-v2,v5.5.2,12-02-2025,Active
A-6466,TurboGPT,Claude 3,v4.0.0,05-01-2024,Active
A-6467,NeuroMind,GPT-3.5 Turbo,v4.7.7,29-07-2024,Testing
A-6468,CodeCore,LLaMA-3 7B,v4.2.1,09-06-2024,Disabled
A-6469,EchoCore,HyperNova,v3.3.4,13-01-2025,Active
A-6470,UltraMind,CodeGen-v2,v3.8.7,26-10-2024,Active
A-6471,CodeMind,HyperNova,v5.7.7,25-06-2024,Testing
A-6472,ChatBot,GPT-4,v2.0.1,12-07-2024,Disabled
A-6473,EchoLLM,Claude 3,v1.5.7,29-01-2024,Disabled
A-6474,SmartBot,CodeGen-v2,v3.5.0,14-04-2025,Disabled
A-6475,NeuroEngine,LLaMA-3 70B,v4.0.4,20-09-2024,Disabled
A-6476,DeepGPT,GPT-3.5 Turbo,v3.9.7,30-09-2025,Active
A-6477,HyperGPT,GPT-4o,v2.1.7,28-10-2024,Active
A-6478,CodeCore,FinanceGPT,v3.4.0,27-04-2025,Disabled
A-6479,NeuroCore,LLaMA-3 13B,v2.2.1,08-03-2025,Active
A-6480,NeuroMind,LLaMA-3 7B,v3.3.5,02-08-2024,Active
A-6481,CodeAI,HyperNova,v2.1.5,26-09-2024,Disabled
A-6482,EchoLLM,Mistral-7B,v5.8.2,17-09-2025,Testing
A-6483,EchoEngine,FinanceGPT,v4.1.8,13-12-2024,Active
A-6484,NeuroGPT,FinanceGPT,v3.0.7,06-09-2025,Active
A-6485,ChatEngine,HyperNova,v1.9.8,26-03-2024,Active
A-6486,TurboAI,QuantumAI,v2.4.6,21-08-2025,Testing
A-6487,NanoBot,GPT-4,v3.2.0,19-05-2024,Active
A-6488,NeuroLLM,LLaMA-3 70B,v2.6.4,04-05-2024,Disabled
A-6489,EchoGPT,LLaMA-3 7B,v4.1.5,16-07-2024,Active
A-6490,NeuroLLM,LLaMA-3 7B,v3.0.8,07-06-2025,Disabled
A-6491,NanoGPT,CodeGen-v2,v2.7.2,17-08-2025,Active
A-6492,NanoAI,Mistral-7B,v1.7.2,06-07-2024,Active
A-6493,UltraBot,GPT-3.5 Turbo,v5.6.2,14-11-2025,Testing
A-6494,UltraCore,Mistral-7B,v1.1.8,26-10-2025,Disabled
A-6495,NanoAI,Mixtral-8B,v1.2.4,16-01-2025,Active
A-6496,UltraAI,CodeGen-v2,v2.6.2,23-05-2024,Active
A-6497,HyperAI,LLaMA-3 70B,v5.3.5,09-04-2024,Disabled
A-6498,DeepGPT,GPT-3.5 Turbo,v1.5.2,23-01-2024,Active
A-6499,UltraBot,CodeGen-v2,v2.7.4,07-10-2024,Disabled
A-6500,SmartGPT,Mistral-7B,v3.5.7,12-11-2025,Active
A-6501,CodeEngine,GPT-4,v2.7.2,09-07-2024,Active
A-6502,NeuroLLM,LLaMA-3 13B,v1.5.9,17-01-2024,Active
A-6503,EchoCore,HyperNova,v1.2.3,05-04-2024,Active
A-6504,HyperGPT,Mixtral-8B,v1.3.3,05-07-2024,Testing
A-6505,EchoAI,GPT-4o,v4.5.4,06-11-2024,Active
A-6506,CodeCore,FinanceGPT,v3.4.3,29-03-2025,Active
A-6507,DeepCore,Mixtral-8B,v3.8.2,07-02-2025,Testing
A-6508,UltraLLM,QuantumAI,v2.4.2,25-05-2024,Active
A-6509,NeuroAI,LLaMA-3 70B,v1.3.5,02-05-2024,Active
A-6510,TurboLLM,HyperNova,v4.8.9,22-01-2025,Active
A-6511,HyperAI,Mistral-7B,v2.6.0,25-03-2025,Active
A-6512,DeepEngine,CodeGen-v2,v5.3.1,11-10-2024,Testing
A-6513,CodeAI,Mixtral-8B,v3.8.9,09-06-2024,Active
A-6514,HyperBot,LLaMA-3 7B,v3.1.6,05-12-2024,Active
A-6515,NeuroMind,Mixtral-8B,v3.8.3,13-05-2024,Active
A-6516,SmartLLM,QuantumAI,v2.9.4,31-01-2025,Active
A-6517,ChatMind,CodeGen-v2,v1.7.6,17-02-2025,Active
A-6518,EchoEngine,GPT-3.5 Turbo,v3.4.7,05-01-2024,Active
A-6519,NanoEngine,FinanceGPT,v2.3.9,09-06-2025,Testing
A-6520,NeuroGPT,FinanceGPT,v3.4.6,14-02-2025,Testing
A-6521,UltraMind,LLaMA-3 7B,v3.1.0,24-08-2025,Testing
